Scenario,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.1089448096955520000,0.1357422415658240000,0.0592282716088910000,0.0456521151651382000,0.0277873756413144000,0.0059847260139003500,0.0092956048013334400,0.0083328327209627900,0.0064686859787923300,0.0058489277383791400,0.0048744043952947100,0.0024009474853004700,0.0012984486517577200,0.0013145093238890500,0.0014782753602770500
2,0.1670942844039400000,0.1745428273292150000,0.0963111551334268000,0.0601864312821097000,0.0215426165048519000,0.0135597420581248000,0.0137477624433923000,0.0067534431104450100,0.0102707519272268000,0.0045813915945936800,0.0039536210872277200,0.0024200581780730500,0.0013795595933730800,0.0015417216880647100,0.0018774749368190300
3,0.1076303789352350000,0.1255722055841260000,0.0603582648532611000,0.0443765473500920000,0.0259775312527065000,0.0246764421344853000,0.0017379338996268600,0.0065496886510393800,0.0003102252556103340,0.0062826687901872100,0.0043188334110858800,0.0027837465511744300,0.0013694490970525300,0.0008618835779081740,0.0008608442736652710
4,0.1423651348400530000,0.1437654207867880000,0.0785955427906908000,0.0373406667394321000,0.0348492140887521000,0.0169636517803417000,0.0084793400962843300,0.0133311704255883000,0.0069770631249468300,0.0022437485908877500,0.0006570292842469800,0.0026067265131481500,0.0015762359790628000,0.0013601573645735900,0.0010094871848058500
5,0.1339260688761220000,0.1778475745796880000,0.0802019675521130000,0.0560640931806042000,0.0596935489063330000,0.0339938185049233000,0.0038624309190338600,0.0157076857344579000,0.0043642117916545000,0.0093769170772868600,0.0047754142736697500,0.0036901017684514500,0.0040215854238482200,0.0011126206229996200,0.0012369335143116700
6,0.1842367951836650000,0.2096847059354170000,0.0946581986835512000,0.0765071811657248000,0.0372165298748591000,0.0028209683259994600,0.0132157883168280000,0.0102155209445966000,0.0053478554004428700,0.0093828912917513300,0.0038951640811531100,0.0016756493199862200,0.0031304724320442100,0.0018325363315237100,0.0009742042578739340
7,0.1562205365858510000,0.1852444225178900000,0.0787284745464555000,0.0457285980673116000,0.0334132478382735000,0.0152292008228176000,0.0112314987438486000,0.0116919220139502000,0.0030003558898385400,0.0023513942260348600,0.0016804801188737600,0.0028067710415164900,0.0018258235154207100,0.0000740813817521604,0.0011495233919823600
8,0.1934571292679290000,0.2320918458794140000,0.1239719646525900000,0.0727395608850675000,0.0677531623466350000,0.0352890485918983000,0.0031121643961641500,0.0099947736210579200,0.0214556900759800000,0.0108849117379861000,0.0077273986980863900,0.0056133589036306400,0.0037616751368842800,0.0016075939562305900,0.0024757197665658400
9,0.1665153371070080000,0.1963962761589250000,0.0871865406575357000,0.0594750557918829000,0.0319729844466957000,0.0214390451502725000,0.0196295439414565000,0.0118069007262015000,0.0117862951017172000,0.0004700365210395660,0.0072693278122506400,0.0053780002882984500,0.0017948225536074600,0.0010918527013348000,0.0017397612650939300
10,0.1955174861563140000,0.2151966079451480000,0.1020897729440940000,0.0567481680322246000,0.0699968596365326000,0.0024206600821769400,0.0040923099534146300,0.0091185844258584200,0.0097459702100650000,0.0217518844404057000,0.0055485426313128300,0.0027096698676057300,0.0013347353171211800,0.0017556712076530200,0.0021745414956885200
11,0.1285005681345060000,0.1789703497176440000,0.0684317949831950000,0.0546457116270611000,0.0427403061602740000,0.0198439534867547000,0.0188517733299940000,0.0049441763307256400,0.0032474811911570900,0.0052563509277103200,0.0014751242786390000,0.0006937499193767730,0.0022252690477576300,0.0004164813478260650,0.0016917412024816300
12,0.1675714443837300000,0.1920060747753420000,0.0899305887122065000,0.0605666342322397000,0.0544653258581326000,0.0446649380522044000,0.0063696627681711400,0.0158021754239102000,0.0039551777083226900,0.0076820066020924700,0.0059579525241288900,0.0015201580812827000,0.0026290806104656200,0.0016960514699135100,0.0017731885408607100
13,0.2097584224167790000,0.2642080993715340000,0.1508257844164270000,0.0547821161377671000,0.0389495133819968000,0.0230025446079032000,0.0127843717128039000,0.0047742076124371700,0.0254858358996924000,0.0027033656706971600,0.0070645752824836000,0.0009741100447658980,0.0033481014946108500,0.0026140508347922600,0.0029856666755317800
14,0.1387829923423410000,0.2050909228322790000,0.0906264899852112000,0.0602529774995309000,0.0343931362225235000,0.0239033713138322000,0.0063648434301734400,0.0058802587802757400,0.0035908225138196700,0.0101721694254246000,0.0027130478083411000,0.0032146280889783100,0.0018109440587031800,0.0016387836737498300,0.0025178508878671500
15,0.1059817239686610000,0.1187287620983360000,0.0662549877245872000,0.0357967011713639000,0.0359206470583904000,0.0208464538070415000,0.0054494258027397400,0.0057436140391386300,0.0011216641385836100,0.0004193023190391670,0.0003922640944345970,0.0030422402224925400,0.0014127404395004000,0.0001766358309648520,0.0006295685255412870
16,0.1590114048684140000,0.1888607556201160000,0.1093479901935220000,0.0619162776940108000,0.0351523783740672000,0.0083190667383080500,0.0128136489793164000,0.0138294415288410000,0.0064965479988614100,0.0112537948697535000,0.0053484393573457000,0.0027857269430511300,0.0041963895154786600,0.0007773160749959250,0.0007487754281467470
17,0.1661418463357300000,0.2142302801688890000,0.0999868144643399000,0.0648413360684171000,0.0604294831485178000,0.0008895961831224140,0.0000788405920570713,0.0118052550332097000,0.0028925929486795100,0.0037051809542666700,0.0041983288843728400,0.0050305054678390400,0.0020297588377039800,0.0002483445663414520,0.0019112293789769700
18,0.1523670976890580000,0.1780775721436240000,0.0985176606390411000,0.0550786181933184000,0.0406873334506105000,0.0135068043569829000,0.0128414007581074000,0.0063089959961017600,0.0169474020640285000,0.0029042164104040600,0.0038330907772759400,0.0018078765987193000,0.0010570305122610000,0.0017145945620707000,0.0019638816809668200
19,0.0936938483529189000,0.1312108291973930000,0.0596393950446791000,0.0361384647409406000,0.0362989299674174000,0.0142953309715246000,0.0033245486810271800,0.0045815771339468000,0.0093307037942764300,0.0021248078182650300,0.0044664111530667500,0.0030662644971088600,0.0015594566435766200,0.0009457619381423540,0.0010840689530758400
20,0.1838281721795190000,0.2064172005268790000,0.1071203911778450000,0.0610176215926579000,0.0201894448908714000,0.0070433626213755800,0.0160727744794366000,0.0024169546296508800,0.0020597378242024800,0.0033639401459146000,0.0031035495432461600,0.0008461136782109860,0.0019810691031862800,0.0011346574621357600,0.0016629833700235300
21,0.1946125619692080000,0.2080765453655170000,0.1024756973036790000,0.0571251314041314000,0.0271740949711680000,0.0165269175415338000,0.0088521659135193900,0.0155681905394901000,0.0037187171016126000,0.0152186787756941000,0.0039413885693596800,0.0032138756735949800,0.0011708173884429100,0.0009214096664589040,0.0013991506290939900
22,0.1384539752472580000,0.1555312017531870000,0.0884562469784581000,0.0468621838707412000,0.0334919068305297000,0.0094264421082121100,0.0096899701781193200,0.0084456732426475600,0.0142993651664368000,0.0045364943997935500,0.0070092355345025500,0.0001009332029435610,0.0007507275001718250,0.0013901848731158600,0.0020276129179895300
23,0.2071755632877110000,0.2452639655552800000,0.1057072323695590000,0.0699985067377630000,0.0541250315638098000,0.0116741410397900000,0.0133526003527727000,0.0119216399839736000,0.0031000177264175000,0.0034325016338046500,0.0045046944615562500,0.0046000446361495200,0.0009540412582589360,0.0018731566787514900,0.0018582651725797100
24,0.1287102939930400000,0.1563874617664330000,0.0752441793408619000,0.0449128616277641000,0.0399457243854694000,0.0201147879181655000,0.0114279382629692000,0.0062606869166404700,0.0057519041245465100,0.0123623223550501000,0.0013611978300462900,0.0024238450409217200,0.0009426850712727720,0.0003269996601448160,0.0019073949475341800
25,0.1965942288742090000,0.2289510889774250000,0.1245674020534070000,0.0819793163592268000,0.0498782938713606000,0.0050891224969169900,0.0220903352393056000,0.0125429483844811000,0.0023844290003243500,0.0022051634763696600,0.0059641091726250900,0.0024420967830041700,0.0023597400135781300,0.0009654719307777140,0.0012106912115812900
26,0.1324662812722980000,0.1505136468879530000,0.0735199861523108000,0.0579857234584603000,0.0239955440989977000,0.0064386614452354600,0.0036157181264687900,0.0094157458579607600,0.0060888983846677700,0.0010767985732953300,0.0040915758062074800,0.0020198884997139900,0.0019281160951346400,0.0010583540907881600,0.0009053820779205450
27,0.1450098432456740000,0.1806900059396540000,0.0955480247024783000,0.0529477265144906000,0.0370570562782412000,0.0034813980348133300,0.0121447286948857000,0.0081355064198496100,0.0016673759980006600,0.0054764045957142200,0.0037736678790616700,0.0031233945981014800,0.0021977301935974200,0.0017002981014690200,0.0020238234944421900
28,0.1792463645312700000,0.1987358646743840000,0.0909317971154650000,0.0676772951637018000,0.0355429965796849000,0.0073753080301286700,0.0107402272252001000,0.0034882519404960300,0.0013452026463536500,0.0106990914696430000,0.0079563967057200000,0.0035166091492498300,0.0019827228329488300,0.0021651757381846500,0.0020465980006591100
29,0.0920902808701452000,0.1155075319420020000,0.0575791301624475000,0.0313460318054923000,0.0235508880254466000,0.0117810294324336000,0.0125937336173106000,0.0074285484742200500,0.0023782611643090000,0.0053485044613378900,0.0035194685840760400,0.0018596108678260900,0.0017164204639504600,0.0011173168508265000,0.0005053783060975020
30,0.1961284517722820000,0.2478137963639330000,0.1194626117796420000,0.0719482298596780000,0.0418906984087654000,0.0297890817932939000,0.0194702154520155000,0.0021592962254981700,0.0115729405624435000,0.0170994262954660000,0.0065631167636242900,0.0043435860592325300,0.0015669424190253100,0.0028066166025046400,0.0028814840479042700
31,0.1948261848243100000,0.2333451697571010000,0.1026049915327180000,0.0759000228722954000,0.0592047099123708000,0.0092928232879087200,0.0149439084954800000,0.0065996662958093800,0.0105666863771242000,0.0075308484569469600,0.0034233016908765100,0.0020711263158463100,0.0014372878765718900,0.0010438477251934100,0.0008713886731954440
32,0.1279011985182720000,0.1668451850328060000,0.0882986684072975000,0.0496762207525776000,0.0437419888867563000,0.0032896980320952600,0.0069548187644129500,0.0051736186814948000,0.0006842506279607790,0.0052949226442030800,0.0011837313380723000,0.0011674191535286400,0.0018824062866142400,0.0001843151282802990,0.0010553382645697300
33,0.1558901492382450000,0.1934235926657090000,0.0975900448193410000,0.0481811160675823000,0.0437513070302619000,0.0130091074973693000,0.0038396230429844800,0.0119236940320419000,0.0030655688969619000,0.0038881990240841400,0.0063335672712723200,0.0025510859242472700,0.0041761754578953200,0.0015919037030463900,0.0017069176374475300
34,0.1026011636445780000,0.1567331432577480000,0.0667495903180010000,0.0454127841598217000,0.0242983728105845000,0.0165603186059093000,0.0094110420417827400,0.0052688990397204600,0.0139043870231401000,0.0084845409469624400,0.0034011227207542700,0.0003130487548261880,0.0009670129271612740,0.0013761527607506600,0.0014540596100283200
35,0.1876452419720130000,0.1744002187749490000,0.1091298725298380000,0.0504335462793380000,0.0287152851649315000,0.0104228695026600000,0.0025838034372224900,0.0070056304826257600,0.0094608230228272500,0.0006025871257780910,0.0051940110839222800,0.0026109670761844200,0.0003319058448664610,0.0018236828162528300,0.0021301140100700700
36,0.1422415424127050000,0.1594509029495330000,0.0842515381200998000,0.0473351325698070000,0.0224908659860265000,0.0196304677145213000,0.0113726646285663000,0.0137577101257365000,0.0030391366823985800,0.0064917672224560500,0.0049122560475319500,0.0033735625547664700,0.0023006553895075900,0.0006272637638187600,0.0014797388134807800
37,0.1948743853149530000,0.2030890936055700000,0.1033182573885270000,0.0565332729651829000,0.0320320183551198000,0.0171946040061167000,0.0177424096401904000,0.0114888341590853000,0.0026257520643254900,0.0036217567737232200,0.0054442367372303600,0.0004924202878514070,0.0017561308506764000,0.0036126807938520500,0.0015725327713064200
38,0.2238291829077560000,0.2120199963116490000,0.1002463962234300000,0.0807786999325569000,0.0538102509057463000,0.0153424443128569000,0.0025282453712813700,0.0040842798501649800,0.0212206079188512000,0.0025429671802333400,0.0036758068743751000,0.0034010455553885300,0.0026674201881365100,0.0009360302026727870,0.0020038701363326700
39,0.1779589608808060000,0.2151555640985510000,0.1059320474208050000,0.0585756248932007000,0.0245623815999111000,0.0217513598698880000,0.0098047980028447300,0.0081387885843218900,0.0198999735657974000,0.0037951038922377500,0.0034802597560211500,0.0043587028789931700,0.0021602287638637000,0.0024955014358535200,0.0017286911800049900
40,0.1558129106806280000,0.1777724305233250000,0.0844647942717602000,0.0508738013502874000,0.0292756601647289000,0.0100436826117814000,0.0140843058423750000,0.0066749030595797000,0.0015303351378517800,0.0122899639652871000,0.0029021521961162900,0.0009433559952837280,0.0020630487768032800,0.0006839659596731970,0.0009194051375028100
41,0.2287390078647390000,0.2388205795402970000,0.0999617849013791000,0.0628750755260114000,0.0458998448794215000,0.0269173680363226000,0.0245683555636308000,0.0142777180755914000,0.0098106436404458300,0.0107524147435194000,0.0038835618068382200,0.0040706961577362000,0.0027283126721950600,0.0026166614608424500,0.0022212604787700800
42,0.1558463036533250000,0.1916494542185870000,0.0930311490954887000,0.0665335885622956000,0.0355189534470892000,0.0095407940819040800,0.0206073996744140000,0.0128544889981515000,0.0037904705379662300,0.0041730346332122800,0.0022684948037881000,0.0044751463802249800,0.0036564586943651500,0.0006886468407312160,0.0008954262870278140
43,0.1575101244950380000,0.2083899874477390000,0.0935278648770601000,0.0586253531583312000,0.0333836602606526000,0.0022395996493257200,0.0012220649188212300,0.0142566417489785000,0.0031871853375859400,0.0082464022961977400,0.0022424338173354100,0.0009462620822463740,0.0034596071789208500,0.0011000804043333200,0.0009728894423715680
44,0.1932272165061640000,0.1870980929930590000,0.0957057792734431000,0.0618204800494067000,0.0532010162801057000,0.0052778025394016100,0.0131885744289796000,0.0102827327402068000,0.0068488922842305600,0.0051613696179835100,0.0055302348930135000,0.0021782607304280700,0.0032478835439635600,0.0006798922889171780,0.0012593217635205800
45,0.1973645639826020000,0.2391904063360990000,0.1252186195706960000,0.0777112684839811000,0.0613591613594838000,0.0007011843361146740,0.0123618637851089000,0.0066552012625265200,0.0106251886088720000,0.0014402768248417200,0.0070378714760758000,0.0044680850045259200,0.0036420032878987700,0.0001251865097656780,0.0018760469655898700
46,0.1475156253205320000,0.1907276629727560000,0.1003476314882330000,0.0700407673971404000,0.0323029180322259000,0.0178008725173932000,0.0183862044870046000,0.0042433745186399800,0.0064284290902905400,0.0057352724590260400,0.0034732775349859500,0.0021978417233087400,0.0041000550627668000,0.0018703053117588400,0.0010432009410292900
47,0.1442639693933890000,0.1608109198789360000,0.0731507178184287000,0.0484349306118778000,0.0370826472837620000,0.0137293699634752000,0.0222196303386094000,0.0113698623016333000,0.0081319688582005600,0.0060330156602307700,0.0000288154378116728,0.0016471837361654500,0.0020093380876475400,0.0010654278072411900,0.0018927190242567200
48,0.1180910491220170000,0.1355948963745750000,0.0731400481520241000,0.0500055459931352000,0.0376813368193322000,0.0186395463225803000,0.0069119136466580500,0.0052217919905971400,0.0094881328229431600,0.0042467065781675300,0.0041646003172051100,0.0008962993536809010,0.0016717426218107700,0.0010112109364720500,0.0019914587998912700
49,0.1505078927528980000,0.2185829682278960000,0.1077832412024870000,0.0611803924864824000,0.0352654862093308000,0.0082072202594955400,0.0047954493128957200,0.0017637404898156300,0.0080856692395060000,0.0127451883968903000,0.0040322598066861600,0.0023193146397452100,0.0018869660867960100,0.0021105891942611200,0.0025127445918788900
50,0.1428637394591730000,0.1761227272750370000,0.1058914843773610000,0.0544288746584925000,0.0334880234562017000,0.0224552325704717000,0.0068987338663129300,0.0046213941006450800,0.0006787965425991560,0.0052666947922909300,0.0023288943547525000,0.0018556375654013300,0.0016064524342951700,0.0012699981902929700,0.0009491266763595950
51,0.1188821470689620000,0.1348365247599380000,0.0753565531643700000,0.0428581737393923000,0.0280924019423315000,0.0175770268892538000,0.0043397940038707200,0.0107171636611136000,0.0062821577257884900,0.0002506002583091760,0.0021481069730651100,0.0028373972664003200,0.0007295801965738840,0.0018083696562926100,0.0013325089884562900
52,0.1569768748023520000,0.2025755150271910000,0.0907478881893857000,0.0612291492639243000,0.0408764542344581000,0.0073878129596588700,0.0092494097883185900,0.0009947126347022550,0.0103947829345064000,0.0071986998823289300,0.0041511878589302200,0.0029993116037907100,0.0017015016407700400,0.0011877766975463300,0.0014393517667707900
53,0.2027062095997250000,0.2243919144521440000,0.1021572309818370000,0.0598421201163656000,0.0708791424843773000,0.0343865387419801000,0.0137075992668947000,0.0005666015147339060,0.0067210173217180100,0.0179015980941710000,0.0040332191595100500,0.0038192199182706900,0.0016543957913068100,0.0012074428697487400,0.0026173910354997000
54,0.1609369693444820000,0.1833201427739820000,0.0987471279755431000,0.0606729823263626000,0.0326395988686164000,0.0393140678635220000,0.0274577443659323000,0.0059792863140707800,0.0166513128978510000,0.0075298181969110100,0.0062978371874370000,0.0029075626515733500,0.0033353605647319300,0.0009107588595590380,0.0007734930076249610
55,0.1556362238197440000,0.1644289137315450000,0.0998862783006521000,0.0589635143539010000,0.0219469796598601000,0.0122878959364883000,0.0130513532729133000,0.0178678298224855000,0.0150745350096602000,0.0035811193528440900,0.0039187243275598700,0.0003549982772946360,0.0032890066883291600,0.0001579964162886430,0.0011844393056415400
56,0.1468089772262690000,0.2257214605573270000,0.0728128717055074000,0.0624294134612674000,0.0488078606260767000,0.0250297656873893000,0.0170327782452802000,0.0052136241786774500,0.0000432104257072309,0.0021002798759182500,0.0061286021360763100,0.0030742817266585400,0.0015314960265645000,0.0014541427122984200,0.0024532615791596500
57,0.1429840216919610000,0.1643225494345080000,0.0819517298789628000,0.0526101697201120000,0.0239379161462693000,0.0186748817603244000,0.0201976739527327000,0.0012474065883951800,0.0089263719129929900,0.0071436149561738100,0.0035839037812376700,0.0019285117618506200,0.0017271738369109000,0.0016309826335728200,0.0013758335863631700
58,0.2352203098645180000,0.2550008629476770000,0.1197193049057820000,0.0710923538698955000,0.0245459026935741000,0.0226353904002446000,0.0000614392701965888,0.0026343283698872700,0.0243164797683829000,0.0199052394182411000,0.0045741331962955300,0.0049096637211964700,0.0028062722322435600,0.0023673007820218500,0.0028612496834163400
59,0.1376240710174020000,0.1557759597300850000,0.0909427720986973000,0.0590504807243907000,0.0307848449019902000,0.0184254702882546000,0.0144082839963221000,0.0129109106910107000,0.0157820980681556000,0.0034878208222233600,0.0016341020717222000,0.0041662813886101100,0.0018196531903412600,0.0013468757189583400,0.0015452441964609500
60,0.1648662169222040000,0.1819710274731470000,0.0849459485186751000,0.0564688991904900000,0.0541426368660973000,0.0098597201518180400,0.0202231690829337000,0.0068193389928089400,0.0053718270871750000,0.0049728378957185000,0.0025977165992713200,0.0010039883951350400,0.0027623423399670900,0.0026741537370491700,0.0019283738234038800
61,0.1760840671538220000,0.1880555742296320000,0.1116144148203990000,0.0526495101825022000,0.0572141458801845000,0.0000384591943441637,0.0174325636429709000,0.0087301633694058500,0.0109313022408299000,0.0092753509859906700,0.0067872749923992500,0.0043105482545624500,0.0018079304628737900,0.0019573646124478100,0.0016433909509133300
62,0.1341315060358390000,0.1517593476591490000,0.0810177294031422000,0.0456491930927225000,0.0258751343803467000,0.0149756939681460000,0.0125867105954942000,0.0033279225022187200,0.0063333051282217500,0.0080091058584902600,0.0025292650185097200,0.0002761272717907530,0.0014860463664350200,0.0006075674322871510,0.0010539391252529900
63,0.1833010375601720000,0.2105676538111720000,0.0964271716118116000,0.0617993348191984000,0.0320281203106122000,0.0112959508966655000,0.0048188097785453000,0.0123628111429688000,0.0094994729061343600,0.0033763257720747200,0.0059239756534852400,0.0027323715726201900,0.0006486574850632400,0.0004397723902958160,0.0018288215149210900
64,0.2445732306869360000,0.2382021844625650000,0.0994914928732767000,0.0690670348556602000,0.0196181982671554000,0.0170888143370410000,0.0027014051753651600,0.0137611180302897000,0.0010199605076714300,0.0050077086564681300,0.0038843721707412100,0.0051065329873732800,0.0018041894224276900,0.0009644882359105120,0.0031840176085913700
65,0.1187117728843010000,0.1519395965988170000,0.0636364283240161000,0.0341227838679961000,0.0331214046597931000,0.0033811623706675400,0.0090992412646406600,0.0116357793470171000,0.0002959510147992530,0.0038532953883061000,0.0028091262474184600,0.0032882868974502600,0.0010398392165242500,0.0006814035027592410,0.0011650975372953200
66,0.1673880513504930000,0.2006604775641910000,0.1160454256301380000,0.0587964729365691000,0.0487362549906361000,0.0259122596732176000,0.0034596340107326300,0.0156149902073593000,0.0076375579843937500,0.0015054642590218700,0.0039626344635283500,0.0044819232616430100,0.0029873031454943700,0.0018290252064234100,0.0015740516836487900
67,0.1798979315389840000,0.2207578441569250000,0.1137871440364420000,0.0680799947682164000,0.0177265566495161000,0.0208966511326078000,0.0006704614141628570,0.0176112057692240000,0.0136141798539003000,0.0002414383837759200,0.0061696655692222800,0.0035564746512533500,0.0009988625196485560,0.0009314951343632610,0.0021850207817366100
68,0.1400142716072040000,0.2068378675094090000,0.0892506999632850000,0.0626048815852520000,0.0589909729759212000,0.0089890920246380900,0.0140292367158801000,0.0132161627203318000,0.0091454462285879500,0.0131201976908708000,0.0018680800615246900,0.0010465324930748700,0.0010578636760531100,0.0013365600666259700,0.0014451064355903100
69,0.1171277452783130000,0.1268345302357990000,0.0717512083932298000,0.0325960077391075000,0.0189352522791649000,0.0053732507913951100,0.0068368236168204500,0.0044119977961356100,0.0102957714088532000,0.0008737810883835350,0.0030789268065336700,0.0014011322775100600,0.0019245168317754000,0.0001824457219857160,0.0004251230172379600
70,0.1857816748842480000,0.2240590791609200000,0.0936051678439383000,0.0667048417821246000,0.0270176990847826000,0.0108386003379772000,0.0009263478520292540,0.0051092072067648600,0.0025594398705238700,0.0077777899300652100,0.0021528902847133300,0.0042003784632058400,0.0028074808410116700,0.0004949380225176400,0.0018418926182237600
71,0.0795709914373222000,0.0789172236864568000,0.0475731047362925000,0.0246537645621559000,0.0276772590410553000,0.0125955745236826000,0.0038892381770435300,0.0003897330455877840,0.0033046535815548100,0.0008156459844403510,0.0003925173637553570,0.0004028998410043490,0.0006421347834902200,0.0009994766709458310,0.0006933384455620830
72,0.1468279603769290000,0.1861739394855470000,0.0870509850215539000,0.0688448728837474000,0.0574667263696061000,0.0156973103610142000,0.0113094100911738000,0.0057755425399332900,0.0073152409984160700,0.0014240566505563100,0.0039047392431435100,0.0037927932098173900,0.0025896595374465900,0.0018990344746853600,0.0022465769853777800
73,0.1392190519396970000,0.1754087090644150000,0.0891471503577511000,0.0488526408654472000,0.0450280237609658000,0.0131385462948356000,0.0200132049966911000,0.0164697775355412000,0.0100604453397497000,0.0032232207937644800,0.0028972693754739300,0.0029606884595073800,0.0016190526897408200,0.0009800757168531380,0.0014661743854263100
74,0.2421558136034000000,0.3065401368541080000,0.1258233447139480000,0.0952911501558027000,0.0485319235794474000,0.0421501148530633000,0.0032873012868546100,0.0082024648442914000,0.0000306606857013135,0.0030503698792900900,0.0060964829877112300,0.0081050877210952400,0.0010711367165554900,0.0016868406622590400,0.0027391785129854200
75,0.1887964035764400000,0.1759719568346330000,0.1015031174321160000,0.0613559131628219000,0.0276707151619812000,0.0032235596241039800,0.0186196100200461000,0.0106828847075707000,0.0154936763843242000,0.0114052137225390000,0.0068320778771849100,0.0026288045311705100,0.0016003346424091900,0.0019739569066018200,0.0009955252927386240
76,0.1314214633840050000,0.1455976174155590000,0.0873822019591408000,0.0482463368020077000,0.0264826138838756000,0.0155042364020387000,0.0096275350518364600,0.0107982053402452000,0.0008277371377443140,0.0019265405422841900,0.0054585523590708000,0.0018838094944242200,0.0019523056909152300,0.0011710132895683400,0.0011765886585430600
77,0.0960219343990971000,0.1328734582865570000,0.0650456328784370000,0.0463870300510481000,0.0192546742781495000,0.0071068214063323300,0.0127658851900825000,0.0058004328427351600,0.0019592506152451100,0.0019812657627690000,0.0047630989882603600,0.0029803238339437600,0.0012460259846409300,0.0017277094320962400,0.0007533152628252920
78,0.1194508349733010000,0.1451986298663480000,0.0722495068689109000,0.0456403208540386000,0.0345457008443044000,0.0264566992315942000,0.0221378133075525000,0.0071970996988638500,0.0036495316956962700,0.0046421491464370300,0.0046789854094851000,0.0013217436948952000,0.0015810691561347600,0.0003500777577347870,0.0012056423014486800
79,0.1579600463350160000,0.1866638162475280000,0.0941388890486369000,0.0645448198602513000,0.0516116780328289000,0.0262729128225420000,0.0187074931450857000,0.0159142908919702000,0.0147396858562796000,0.0149049461443704000,0.0027924284750523200,0.0001229623808307440,0.0026211307904109200,0.0011636203866524100,0.0008719739159777370
80,0.1487592834395870000,0.1672316489599380000,0.0799995084600355000,0.0559000174808454000,0.0241361229506273000,0.0199616489276028000,0.0146107127323732000,0.0047797723578610800,0.0071211594391345400,0.0086905953511467700,0.0005202334113517200,0.0014240066817501700,0.0009377395703921510,0.0008199406189923850,0.0005582488804407860
81,0.1691284785484590000,0.2116331538785740000,0.0855193912849490000,0.0596539574931494000,0.0593679439317507000,0.0025388103432386100,0.0006046992469371410,0.0089725974544669100,0.0080147467615413000,0.0109006375029938000,0.0034653839607388200,0.0034134159165091900,0.0020847423013004600,0.0005480913507715680,0.0016419239410797100
82,0.1308288099353590000,0.1989464307392640000,0.0877491344066056000,0.0505615948226993000,0.0350284765081612000,0.0171793121590372000,0.0156939125716012000,0.0058037709546518600,0.0105540261499414000,0.0146302679056822000,0.0045134141804909000,0.0015942015501435900,0.0008894124964157670,0.0015124393124743400,0.0012521009330116900
83,0.1080999735034390000,0.1425710340731340000,0.0592044220673109000,0.0406917401080842000,0.0299378012662860000,0.0071766073550976000,0.0028135164038638300,0.0121047989039661000,0.0008839206322169640,0.0076097188826139700,0.0008848072204616680,0.0011019955312025900,0.0017957538047385300,0.0013100232064215200,0.0015662373014847500
